,idx,종목코드,회사명,현재가,발행주식수,자사주,매출_16,매출_17,매출_18,매출_19,매출_20,매출_21,매출_22,매출_23,영이_16,영이_17,영이_18,영이_19,영이_20,영이_21,영이_22,영이_23,당순_16,당순_17,당순_18,당순_19,당순_20,당순_21,당순_22,당순_23,자산_16,자산_17,자산_18,자산_19,자산_20,자산_21,자산_22,자산_23,부채_16,부채_17,부채_18,부채_19,부채_20,부채_21,부채_22,부채_23,자본_16,자본_17,자본_18,자본_19,자본_20,자본_21,자본_22,자본_23,지배_16,지배_17,지배_18,지배_19,지배_20,지배_21,지배_22,지배_23,자본금_16,자본금_17,자본금_18,자본금_19,자본금_20,자본금_21,자본금_22,자본금_23,ROA_16,ROA_17,ROA_18,ROA_19,ROA_20,ROA_21,ROA_22,ROA_23,ROE_16,ROE_17,ROE_18,ROE_19,ROE_20,ROE_21,ROE_22,ROE_23,EPS_16,EPS_17,EPS_18,EPS_19,EPS_20,EPS_21,EPS_22,EPS_23,PER_16,PER_17,PER_18,PER_19,PER_20,PER_21,PER_22,PER_23,PBR_16,PBR_17,PBR_18,PBR_19,PBR_20,PBR_21,PBR_22,PBR_23,발주_16,발주_17,발주_18,발주_19,발주_20,발주_21,발주_22,발주_23
437,437,024850,피에스엠씨 *,"1,660/ +130","40,573,626/ 0","10,000",106,500,438,380,383, , , ,-11,11,-20,-8,-27, , , ,-18,6,-9,3,-58, , , ,367,364,332,344,316, , , ,173,167,142,151,186, , , ,195,197,190,193,130, , , ,195,197,190,193,130, , , ,194,194,194,200,200, , , ,-4.62,1.64,-2.49,0.75,-17.54, , , ,-8.59,3.06,-4.47,1.32,-35.84, , , ,-46,15,-22,6,-145, , , ,N/A,48.12,N/A,110.88,N/A, , , ,1.18,1.46,1.69,1.46,4.96, , , ,"38,726","38,726","38,726","40,017","40,017", , , 
438,438,048770,TPC *,"4,465/ -35","14,773,572/ 0",30,923,"1,019","1,046","1,011",886, , , ,-20,54,32,2,19, , , ,-45,41,41,-41,41, , , ,885,946,"1,128","1,082","1,053", , , ,715,666,827,804,732, , , ,170,280,301,277,321, , , ,160,269,295,273,316, , , ,65,65,65,67,67, , , ,-5.29,4.47,4.00,-3.68,3.88, , , ,-24.62,18.50,14.45,-14.31,13.85, , , ,-362,307,316,-303,302, , , ,N/A,20.10,11.91,N/A,13.45, , , ,5.82,2.96,1.64,2.00,1.74, , , ,"12,900","12,900","12,900","13,430","13,480", , , 
439,439,049430,코메론 *,"14,400/ -500","9,048,000/ 0","612,287",689,685,687,666,664,714, , ,147,147,124,139,141,156, , ,127,95,122,143,121,141, , ,"1,367","1,391","1,425","1,538","1,632","1,756", , ,242,198,141,133,142,138, , ,"1,125","1,193","1,284","1,405","1,490","1,618", , ,"1,125","1,193","1,284","1,405","1,489","1,617", , ,45,45,45,45,45,45, , ,10.07,6.89,8.69,9.65,7.65,8.32, , ,11.96,8.19,9.88,10.64,8.37,9.08, , ,"1,409","1,050","1,353","1,581","1,338","1,558", , ,8.13,9.29,5.62,5.41,6.66,9.24, , ,0.92,0.74,0.53,0.54,0.52,0.78, , ,"9,048","9,048","9,048","9,048","9,048", , , 
440,440,044480,블루베리 NFT *,"3,015/ +20","28,595,337/ 0",0,153,149,154,376,130, , , ,-11,-15,-8,-23,-8, , , ,-11,-14,-72,-36,-267, , , ,249,232,512,"1,401",655, , , ,24,22,222,487,194, , , ,225,210,291,914,461, , , ,225,210,291,447,461, , , ,43,43,55,65,101, , , ,-4.16,-5.91,-19.30,-3.77,-25.94, , , ,-4.59,-6.54,-28.70,-0.99,-58.75, , , ,-124,-165,-685,-28,"-1,335", , , ,N/A,N/A,N/A,N/A,N/A, , , ,2.69,3.06,3.16,1.71,1.57, , , ,"8,600","8,600","10,955","12,936","20,128", , , 
441,441,046390,삼화네트웍스 *,"3,110/ -20","43,172,933/ 0","1,399,431",457,210,126,542,293, , , ,70,-2,-38,2,-2, , , ,77,7,-31,7,-10, , , ,449,441,548,433,380, , , ,57,54,203,84,58, , , ,393,386,345,349,322, , , ,395,386,345,349,322, , , ,86,86,86,86,86, , , ,18.97,1.59,-6.21,1.47,-2.36, , , ,21.57,1.97,-8.39,2.08,-2.86, , , ,181,18,-72,17,-22, , , ,9.53,75.22,N/A,91.00,N/A, , , ,1.78,1.38,1.61,1.68,2.47, , , ,"42,783","42,858","42,968","43,048","43,173", , , 
442,442,014620,성광벤드 *,"9,380/ +50","28,600,000/ 0","8,705","2,031","1,457","1,699","2,024","1,808","1,702","2,020","2,199",29,-186,-145,70,11,9,85,128,46,-163,-83,62,-14,22,60,87,"5,322","5,025","4,997","5,020","4,936","4,945","4,990","5,047",632,521,637,628,564,578,587,555,"4,691","4,504","4,360","4,393","4,372","4,367","4,403","4,493","4,691","4,504","4,360","4,393","4,372","4,376","4,425","4,493",143,143,143,143,143,141,141,142,0.85,-3.15,-1.66,1.23,-0.28,0.44,1.21,1.72,0.98,-3.55,-1.88,1.41,-0.32,0.46,1.39,1.94,160,-571,-291,216,-49,70,213,302,55.55,N/A,N/A,48.00,N/A,134.13,43.98,31.01,0.53,0.62,0.73,0.67,0.48,0.61,0.61,0.60,"28,600","28,600","28,600","28,600","28,600", , , 
443,443,048430,유라테크 *,"12,000/ +0","11,520,000/ 0","4,258","2,112","1,939","1,982","2,035","1,804", , , ,90,14,4,22,-21, , , ,98,35,45,23,44, , , ,"1,313","1,314","1,295","1,329","1,364", , , ,297,279,214,252,239, , , ,"1,015","1,035","1,080","1,077","1,125", , , ,"1,015","1,035","1,080","1,077","1,125", , , ,58,58,58,58,58, , , ,7.26,2.67,3.43,1.76,3.30, , , ,10.03,3.41,4.23,2.14,4.03, , , ,850,304,389,201,385, , , ,16.95,25.80,15.04,29.63,32.20, , , ,1.63,0.87,0.62,0.64,1.27, , , ,"11,520","11,520","11,520","11,520","11,520", , , 
444,444,017480,삼현철강 *,"7,490/ +20","15,702,890/ 0",0,"1,406","1,692","2,280","2,376","2,249", , , ,78,91,90,79,86, , , ,97,63,72,65,77, , , ,"1,532","1,564","1,671","1,712","1,845", , , ,168,161,222,221,301, , , ,"1,364","1,403","1,449","1,491","1,544", , , ,"1,364","1,403","1,449","1,491","1,544", , , ,86,86,86,86,86, , , ,6.57,4.06,4.47,3.87,4.34, , , ,7.29,4.54,5.07,4.45,5.09, , , ,617,400,461,417,492, , , ,7.09,10.56,10.01,9.50,8.44, , , ,0.50,0.47,0.50,0.41,0.42, , , ,"15,703","15,703","15,703","15,703","15,703", , , 
445,445,049480,오픈베이스 *,"4,700/ -180","31,422,383/ 0","10,000","1,566","1,366","1,467","1,574","1,556", , , ,70,18,-15,23,37, , , ,55,17,-28,12,26, , , ,"1,126","1,329","1,241","1,347","1,448", , , ,563,595,529,621,695, , , ,563,734,713,726,753, , , ,563,644,625,634,656, , , ,157,157,157,157,157, , , ,4.98,1.39,-2.15,0.90,1.89, , , ,10.33,2.04,-2.32,2.19,3.83, , , ,176,39,-47,44,78, , , ,21.64,85.87,N/A,73.81,41.15, , , ,2.10,1.63,1.07,1.60,1.54, , , ,"31,422","31,422","31,422","31,422","31,422", , , 
446,446,036670,KCI *,"9,990/ -60","11,270,000/ 0",0,443,485,606,696,733, , , ,82,51,114,145,141, , , ,67,40,89,114,106, , , ,604,627,658,793,845, , , ,134,137,102,132,99, , , ,470,490,556,661,746, , , ,470,490,556,661,746, , , ,56,56,56,56,56, , , ,11.60,6.46,13.91,15.73,12.96, , , ,14.77,8.29,17.09,18.76,15.09, , , ,597,353,793,"1,013",942, , , ,13.40,24.35,9.81,10.71,10.62, , , ,1.76,1.82,1.46,1.74,1.43, , , ,"11,270","11,270","11,270","11,270","11,270", , , 
447,447,042510,라온시큐어 *,"4,655/ -40","38,666,746/ 0",0,167,212,246,304,372, , , ,19,33,40,21,-35, , , ,17,34,38,25,-88, , , ,166,203,274,511,510, , , ,42,44,71,283,168, , , ,124,160,203,229,343, , , ,124,158,195,217,313, , , ,159,159,159,159,187, , , ,10.42,18.59,15.86,6.45,-17.15, , , ,14.77,23.82,21.09,10.15,-38.05, , , ,54,106,117,66,-269, , , ,48.17,27.69,17.90,42.59,N/A, , , ,6.63,5.89,3.42,4.11,4.19, , , ,"31,810","31,810","31,810","31,810","37,391", , , 
448,448,039830,오로라 *,"10,500/ -150","10,762,890/ 0",0,"1,434","1,436","1,468","1,571","1,416","1,583","1,675","1,762",148,160,131,126,88,140,158,176,63,130,60,38,80,111,119,133,"2,077","2,250","2,292","2,509","2,743","2,927","3,042","3,166","1,184","1,274","1,270","1,447","1,643","1,711","1,724","1,738",893,976,"1,022","1,062","1,101","1,216","1,318","1,427",897,976,"1,022","1,062","1,101", , , ,54,54,54,54,54,54,54,54,3.08,6.03,2.62,1.57,3.05,3.92,3.99,4.28,7.66,13.73,5.96,3.62,7.41,9.99, , ,626,"1,195",553,350,744,"1,022","1,096","1,217",16.79,9.00,15.46,38.96,12.61,10.27,9.58,8.63,1.21,1.14,0.86,1.33,0.88, , , ,"10,763","10,763","10,763","10,763","10,763", , , 
449,449,036190,금화피에스시 *,"31,800/ -550","6,000,000/ 0","723,900","2,350","2,058","2,333","2,094","2,353", , , ,298,339,414,343,270, , , ,239,206,396,277,299, , , ,"2,150","2,304","2,625","2,817","2,941", , , ,463,474,418,423,365, , , ,"1,687","1,831","2,207","2,394","2,576", , , ,"1,683","1,827","2,204","2,394","2,569", , , ,30,30,30,30,30, , , ,11.84,9.24,16.09,10.17,10.40, , , ,15.09,11.76,19.69,12.04,12.07, , , ,"3,986","3,441","6,615","4,614","4,993", , , ,8.84,12.47,4.48,6.39,5.83, , , ,1.26,1.41,0.81,0.74,0.67, , , ,"6,000","6,000","6,000","6,000","6,000", , , 
450,450,046070,코다코 *,"1,320/ +0","39,064,256/ 0","1,419,062","2,826","2,678","2,394","2,234","1,966", , , ,203,57,-161,-108,-16, , , ,88,-24,-250,-234,-182, , , ,"3,764","4,174","3,555","3,302","3,274", , , ,"2,709","3,060","3,012","2,998","3,103", , , ,"1,054","1,114",543,304,171, , , ,985,"1,045",528,294,169, , , ,182,195,195,195,195, , , ,2.54,-0.60,-6.46,-6.84,-5.54, , , ,8.87,-2.33,-31.33,-55.81,-75.32, , , ,216,-60,-631,-587,-446, , , ,9.31,N/A,N/A,N/A,N/A, , , ,0.73,0.63,0.93,1.61,2.48, , , ,"36,343","39,064","39,064","39,064","39,064", , , 
451,451,041830,인바디 *,"28,700/ -2,000","13,683,782/ 0","656,935",798,933,996,"1,171","1,071","1,328","1,461","1,610",220,249,237,276,191,324,341,380,170,193,196,204,176,281,278,320,971,"1,120","1,317","1,549","1,662","1,950","2,220","2,540",47,55,72,151,160,190,200,220,923,"1,065","1,245","1,398","1,502","1,760","2,020","2,320",923,"1,065","1,244","1,397","1,501","1,760","2,020","2,320",68,68,68,68,68,70,70,70,18.93,18.49,16.04,14.24,10.94,15.56,13.33,13.45,20.15,19.44,17.04,15.47,12.09,17.17,14.81,14.29,"1,241","1,412","1,438","1,493","1,280","2,046","2,046","2,265",21.75,28.40,15.10,15.84,13.55,14.03,14.03,12.67,3.99,5.01,2.32,2.20,1.46,2.09,1.83,1.61,"13,684","13,684","13,684","13,684","13,684", , , 
452,452,014570,고려제약 *,"10,950/ -50","11,000,000/ 0",0,553,554,520,555,668, , , ,61,53,35,34,110, , , ,51,47,66,39,74, , , ,634,668,730,758,833, , , ,97,98,102,108,125, , , ,537,570,628,650,709, , , ,537,570,628,650,709, , , ,55,55,55,55,55, , , ,8.24,7.19,9.39,5.24,9.25, , , ,9.77,8.47,10.96,6.09,10.83, , , ,459,426,597,354,669, , , ,14.29,16.56,12.10,20.30,15.39, , , ,1.34,1.35,1.26,1.21,1.59, , , ,"11,000","11,000","11,000","11,000","11,000", , , 
453,453,045520,크린앤사이언스 *,"22,700/ -100","6,500,000/ 0",0,600,771,952,"1,183","1,505", , , ,44,63,81,109,189, , , ,36,47,69,81,134, , , ,506,657,813,"1,159","1,411", , , ,238,339,446,737,878, , , ,268,318,367,422,533, , , ,268,318,367,422,533, , , ,37,37,37,37,37, , , ,7.62,8.10,9.32,8.23,10.41, , , ,14.29,16.08,20.01,20.57,28.02, , , ,553,725,"1,054","1,249","2,059", , , ,10.58,18.07,12.14,22.10,14.50, , , ,1.36,2.58,2.17,4.06,3.45, , , ,"6,500","6,500","6,500","6,500","6,500", , , 
454,454,022100,포스코 ICT *,"7,730/ -170","152,034,729/ 0","227,212","8,669","9,506","9,271","9,698","9,642","9,118","10,091","10,943",522,561,421,481,261,-112,511,631,376,420,-342,397,90,-108,409,501,"6,622","6,463","6,102","6,754","6,844","6,756","7,297","7,856","2,874","2,461","2,710","3,092","3,145","3,219","3,425","3,566","3,748","4,002","3,392","3,663","3,700","3,537","3,872","4,290","3,742","3,997","3,386","3,652","3,687","3,436","3,755","4,150",760,760,760,760,760,760,760,760,5.54,6.42,-5.44,6.17,1.32,-1.59,5.83,6.61,10.40,10.83,-9.26,11.13,2.36,-3.08,11.18,12.55,243,276,-225,258,57,-72,264,326,23.81,30.30,N/A,20.54,135.84,N/A,29.23,23.69,2.34,3.17,2.33,2.20,3.19,3.41,3.12,2.82,"152,035","152,035","152,035","152,035","152,035", , , 
455,455,033600,럭슬 *,22/ -24,"52,828,103/ 0",0,628,482,388,255,199, , , ,6,-38,-51,-50,-55, , , ,-20,-31,-122,-102,-97, , , ,734,606,549,546,661, , , ,432,343,337,378,519, , , ,302,263,212,168,143, , , ,273,263,212,168,143, , , ,58,58,58,58,72, , , ,-2.70,-4.56,-21.07,-18.61,-16.13, , , ,-7.00,-11.42,-51.29,-53.67,-62.70, , , ,-168,-266,"-1,058",-886,-773, , , ,N/A,N/A,N/A,N/A,N/A, , , ,0.41,0.64,0.99,2.00,1.79, , , ,"11,500","11,500","11,500","11,500","14,455", , , 
456,456,044180,KD *,"1,890/ +0","16,525,360/ 0",0,371,171,312,787,214, , , ,19,-102,-63,66,-82, , , ,3,-167,-170,93,-57, , , ,595,988,"1,485","1,383","1,484", , , ,203,580,"1,256","1,055","1,196", , , ,393,408,229,327,288, , , ,393,393,220,321,288, , , ,252,356,388,392,83, , , ,0.67,-21.10,-13.77,6.45,-3.96, , , ,1.15,-42.05,-53.58,35.12,-17.43, , , ,42,"-1,428","-1,081",606,-338, , , ,89.04,N/A,N/A,3.49,N/A, , , ,1.00,1.31,1.63,1.03,0.70, , , ,"10,492","14,228","15,509","15,671","16,525", , , 
457,457,044960,이글벳 *,"8,960/ -40","12,641,883/ 0","366,986",288,342,303,344,404, , , ,11,27,11,19,35, , , ,22,16,10,12,25, , , ,462,498,461,459,484, , , ,145,179,116,104,107, , , ,317,319,345,355,377, , , ,317,319,345,355,377, , , ,58,58,63,63,63, , , ,4.95,3.24,2.17,2.68,5.21, , , ,7.14,4.89,3.14,3.52,6.71, , , ,191,133,86,97,195, , , ,30.97,38.64,43.57,68.84,52.19, , , ,2.12,1.77,1.30,2.25,3.22, , , ,"11,668","11,668","12,642","12,642","12,642", , , 
458,458,032080,아즈텍WB *,"5,220/ +80","21,491,029/ 0",0,526,344,470,446,360, , , ,35,-28,20,29,-21, , , ,43,-4,39,44,36, , , ,930,"1,016","1,059","1,179","1,255", , , ,57,139,153,229,269, , , ,873,877,907,950,986, , , ,873,877,907,950,986, , , ,100,105,105,107,107, , , ,4.78,-0.37,3.78,3.93,2.99, , , ,5.25,-0.42,4.40,4.73,3.76, , , ,228,-18,188,208,169, , , ,18.61,N/A,9.38,8.92,10.80, , , ,0.97,0.47,0.40,0.42,0.39, , , ,"19,959","20,917","20,917","21,491","21,491", , , 
459,459,010470,오리콤 *,"8,260/ -120","11,975,050/ 0","370,315","1,619","1,674","1,828","1,985","1,323", , , ,62,64,107,80,10, , , ,40,41,89,59,8, , , ,"1,875","2,075","2,048","1,956","1,723", , , ,"1,174","1,348","1,265","1,128",902, , , ,700,727,783,829,821, , , ,700,727,783,829,821, , , ,115,115,115,117,118, , , ,2.10,2.07,4.33,2.96,0.42, , , ,5.81,5.74,11.83,7.36,0.93, , , ,351,356,777,515,65, , , ,17.05,14.24,6.58,9.69,83.00, , , ,0.97,0.79,0.74,0.70,0.77, , , ,"11,499","11,499","11,499","11,704","11,845", , , 
460,460,044340,위닉스 *,"20,350/ -200","17,873,425/ 0","435,910","2,132","2,607","3,306","3,862","3,823", , , ,25,173,206,514,520, , , ,-139,113,189,399,424, , , ,"2,053","2,010","2,205","2,763","3,447", , , ,"1,137","1,035","1,018","1,230","1,570", , , ,916,975,"1,187","1,533","1,878", , , ,916,975,"1,187","1,527","1,878", , , ,82,82,89,89,89, , , ,-6.28,5.57,8.96,16.05,13.66, , , ,-14.10,11.97,17.46,29.85,24.92, , , ,-849,692,"1,056","2,266","2,373", , , ,N/A,19.87,13.78,11.50,9.99, , , ,1.27,1.94,1.84,2.66,1.97, , , ,"16,359","16,359","17,873","17,873","17,873", , , 
461,461,042940,상지카일룸 *,"1,695/ -5","73,094,400/ 0",421,59,135,310,"1,049",219, , , ,-58,-43,18,6,-31, , , ,-76,-79,96,-51,-70, , , ,206,404,"1,276","1,544","1,853", , , ,181,137,831,"1,095","1,241", , , ,26,268,445,449,612, , , ,26,268,445,449,606, , , ,73,161,184,211,288, , , ,-43.15,-25.93,11.48,-3.64,-4.13, , , ,-156.70,-53.69,27.06,-11.48,-13.70, , , ,-588,-300,271,-122,-125, , , ,N/A,N/A,7.65,N/A,N/A, , , ,12.34,1.55,1.71,1.59,1.15, , , ,"14,654","32,293","36,840","42,205","57,609", , , 
462,462,048830,엔피케이 *,"2,540/ -85","18,723,923/ 0","28,526",674,731,673,618,616, , , ,3,20,1,17,5, , , ,19,18,-3,-8,-6, , , ,643,766,770,765,734, , , ,327,334,355,362,346, , , ,316,432,415,403,388, , , ,310,426,408,403,388, , , ,65,94,94,94,94, , , ,3.12,2.59,-0.35,-1.08,-0.81, , , ,6.18,4.94,-0.63,-2.05,-1.54, , , ,133,123,-14,-44,-33, , , ,21.29,16.38,N/A,N/A,N/A, , , ,1.27,0.88,0.86,0.85,0.95, , , ,"13,949","18,724","18,724","18,724","18,724", , , 
463,463,000250,삼천당제약 *,"57,600/ +1,900","22,768,041/ 0","1,350","1,474","1,606","1,600","1,866","1,669", , , ,244,240,155,252,55, , , ,156,205,146,196,75, , , ,"2,051","2,301","2,612","2,902","3,171", , , ,341,364,554,670,594, , , ,"1,710","1,938","2,058","2,232","2,577", , , ,"1,252","1,413","1,485","1,579","1,866", , , ,110,111,111,111,114, , , ,8.02,9.41,5.94,7.11,2.47, , , ,7.28,9.39,6.04,6.82,-0.56, , , ,408,566,396,473,-43, , , ,28.70,27.28,95.95,75.30,N/A, , , ,2.02,2.38,5.58,4.92,9.91, , , ,"22,001","22,106","22,106","22,106","22,768", , , 
464,464,044780,에이치케이 *,"2,210/ -40","18,505,787/ 0",487,618,572,555,550,555, , , ,21,28,10,9,14, , , ,15,3,14,8,12, , , ,808,812,847,814,830, , , ,352,349,368,325,331, , , ,456,463,479,489,499, , , ,456,463,479,489,499, , , ,92,92,92,93,93, , , ,1.88,0.41,1.72,1.00,1.50, , , ,3.45,0.72,3.03,1.71,2.49, , , ,84,18,77,45,66, , , ,22.09,88.64,17.28,32.18,27.10, , , ,0.75,0.64,0.51,0.55,0.67, , , ,"18,406","18,426","18,456","18,506","18,506", , , 
465,465,045510,정원엔시스 *,"2,920/ -155","32,209,292/ 0","3,221,033","1,839","1,590","1,478","1,692","1,722", , , ,26,23,25,18,11, , , ,23,-28,42,8,7, , , ,787,700,779,913,817, , , ,408,352,393,525,417, , , ,379,349,386,388,400, , , ,378,348,385,387,399, , , ,161,161,161,161,161, , , ,2.90,-3.70,5.70,0.94,0.84, , , ,7.08,-7.69,11.51,2.08,1.90, , , ,78,-87,131,25,23, , , ,36.98,N/A,12.99,69.99,83.87, , , ,2.46,1.95,1.42,1.43,1.55, , , ,"32,209","32,209","32,209","32,209","32,209", , , 
466,466,045100,한양이엔지 *,"17,100/ -400","18,000,000/ 0","3,400","5,369","7,140","7,888","7,721","7,585", , , ,151,362,970,334,533, , , ,527,345,761,295,481, , , ,"4,208","4,227","4,814","5,291","5,442", , , ,"2,053","1,847","1,759","2,017","1,766", , , ,"2,155","2,380","3,054","3,274","3,676", , , ,"2,154","2,380","3,054","3,274","3,676", , , ,90,90,90,90,90, , , ,13.16,8.18,16.84,5.85,8.97, , , ,27.00,15.21,28.01,9.33,13.85, , , ,"2,907","1,916","4,228","1,641","2,674", , , ,3.96,7.05,2.94,7.50,6.38, , , ,0.96,1.00,0.72,0.66,0.82, , , ,"18,000","18,000","18,000","18,000","18,000", , , 
467,467,040160,누리플렉스 *,"8,370/ -100","12,055,535/ 0",0,513,"1,176","1,904","1,479","1,100", , , ,79,21,173,116,29, , , ,65,-58,117,89,29, , , ,815,"1,400","1,286","1,286","1,237", , , ,265,908,676,602,541, , , ,550,492,610,683,696, , , ,550,492,609,683,696, , , ,60,60,60,60,60, , , ,8.64,-5.27,8.75,6.89,2.27, , , ,12.56,-11.22,21.34,13.73,4.15, , , ,538,-485,974,736,237, , , ,16.72,N/A,5.77,7.46,34.20, , , ,1.90,2.37,1.07,0.93,1.33, , , ,"12,056","12,056","12,056","12,056","12,056", , , 
468,468,043340,에쎈테크 *,"1,450/ +5","72,000,000/ 0",0,729,661,588,517,500, , , ,28,6,27,4,8, , , ,18,6,20,-5,-4, , , ,696,541,480,429,615, , , ,416,255,179,151,343, , , ,280,286,301,277,273, , , ,280,286,301,277,273, , , ,360,360,360,360,360, , , ,2.64,1.00,3.94,-1.09,-0.72, , , ,6.66,2.19,6.86,-1.71,-1.36, , , ,25,9,28,-7,-5, , , ,42.49,160.99,34.13,N/A,N/A, , , ,2.74,3.48,2.29,2.57,3.07, , , ,"72,000","72,000","72,000","72,000","72,000", , , 
469,469,043650,국순당 *,"9,500/ +580","17,858,304/ 0","10,000",697,650,615,535,529, , , ,-65,-46,-30,-60,46, , , ,-28,94,-30,-3,187, , , ,"2,130","2,426","2,386","2,265","2,449", , , ,190,212,229,171,224, , , ,"1,940","2,214","2,157","2,094","2,225", , , ,"1,895","2,171","2,120","2,051","2,206", , , ,89,89,89,89,89, , , ,-1.29,4.12,-1.24,-0.11,7.92, , , ,-1.39,4.76,-1.26,-0.06,8.79, , , ,-148,542,-152,-7,"1,047", , , ,N/A,11.80,N/A,N/A,5.37, , , ,0.73,0.52,0.38,0.31,0.44, , , ,"17,858","17,858","17,858","17,858","17,858", , , 
470,470,037950,엘컴텍 *,"1,465/ +0","84,447,519/ 0",0,656,503,402,462,362, , , ,69,40,10,35,-42, , , ,59,54,24,-6,-161, , , ,901,914,832,835,648, , , ,125,136,69,101,101, , , ,776,778,764,734,547, , , ,750,761,755,741,600, , , ,422,422,422,422,422, , , ,6.44,5.98,2.79,-0.68,-21.75, , , ,9.40,7.81,4.31,1.51,-16.97, , , ,80,70,39,13,-135, , , ,28.37,31.33,47.76,119.65,N/A, , , ,2.56,2.43,2.06,1.82,2.12, , , ,"84,448","84,448","84,448","84,448","84,448", , , 
471,471,039030,이오테크닉스 *,"114,700/ -3,300","12,319,550/ 0","757,218","3,077","4,042","2,941","2,065","3,251","4,011","4,520","5,157",213,600,179,71,385,754,942,"1,126",194,430,219,118,216,662,798,928,"4,086","4,385","4,285","4,464","4,812","5,726","6,672","7,734",864,771,497,526,713,982,"1,149","1,307","3,222","3,614","3,788","3,938","4,098","4,744","5,523","6,427","3,176","3,567","3,739","3,892","4,043","4,683","5,458","6,358",61,61,61,62,62,61,61,61,4.98,10.15,5.05,2.71,4.65,12.56,12.88,12.89,6.19,12.70,5.98,3.17,5.38,15.10,15.68,15.63,"1,558","3,487","1,775",983,"1,733","5,347","6,451","7,494",57.65,31.26,27.21,105.13,67.51,21.45,17.78,15.31,3.47,3.75,1.59,3.27,3.52,2.98,2.56,2.20,"12,281","12,281","12,281","12,320","12,320", , , 
472,472,038540,상상인 *,"7,970/ +160","55,328,313/ 0","604,037","2,839","3,976","4,844","5,413","4,542", , , ,702,"1,219","1,758","1,824",941, , , ,673,"1,002","1,366","1,204",643, , , ,"14,359","20,437","28,428","36,272","36,059", , , ,"12,414","17,494","24,111","30,085","29,144", , , ,"1,945","2,942","4,317","6,187","6,915", , , ,"1,945","2,942","4,261","5,257","5,854", , , ,468,477,477,572,572, , , ,6.06,5.76,5.59,3.72,1.78, , , ,41.42,40.99,37.93,26.51,11.17, , , ,"1,206","1,744","2,377","2,254","1,121", , , ,4.55,5.84,6.24,3.85,5.73, , , ,1.55,1.93,1.94,0.90,0.60, , , ,"56,308","57,460","57,460","55,328","55,328", , , 
473,473,018680,서울제약 *,"11,050/ +600","8,524,523/ 0",0,381,341,436,540,522, , , ,-21,-60,-49,37,61, , , ,-45,-106,-76,-19,-13, , , ,877,703,702,709,651, , , ,509,331,399,424,362, , , ,368,371,303,285,289, , , ,368,371,303,285,289, , , ,37,42,42,42,43, , , ,-5.23,-13.39,-10.86,-2.65,-1.97, , , ,-12.68,-28.62,-22.61,-6.36,-4.68, , , ,-602,"-1,262",-898,-220,-157, , , ,N/A,N/A,N/A,N/A,N/A, , , ,1.87,2.47,1.62,2.01,3.24, , , ,"7,401","8,385","8,485","8,485","8,525", , , 
474,474,039860,나노엔텍 *,"8,840/ -50","26,798,327/ 0",684,222,238,258,263,294, , , ,-97,17,28,31,34, , , ,-148,-21,33,57,27, , , ,457,424,422,466,528, , , ,201,186,70,56,73, , , ,256,237,352,410,455, , , ,256,237,352,410,455, , , ,122,122,131,133,134, , , ,-30.08,-4.71,7.83,12.95,5.50, , , ,-46.26,-8.41,11.24,15.10,6.33, , , ,-607,-85,126,217,102, , , ,N/A,N/A,33.66,25.93,84.13, , , ,4.80,6.13,3.17,3.63,5.08, , , ,"24,438","24,468","26,293","26,533","26,796", , , 
475,475,046210,파나진 *,"5,730/ +190","32,136,660/ 0","2,311,388",70,74,77,80,163, , , ,-7,-32,-13,-6,51, , , ,-16,-70,-41,35,49, , , ,330,279,241,218,272, , , ,119,81,78,16,22, , , ,211,198,163,202,251, , , ,211,198,163,202,251, , , ,148,160,160,161,161, , , ,-5.31,-22.85,-15.85,15.28,20.06, , , ,-10.38,-34.00,-22.79,19.20,21.72, , , ,-54,-218,-129,109,153, , , ,N/A,N/A,N/A,21.49,28.14, , , ,9.60,13.65,8.93,3.73,5.52, , , ,"29,683","31,942","32,034","32,137","32,137", , , 
476,476,045060,오공 *,"4,870/ -60","16,941,974/ 0",0,"1,431","1,496","1,507","1,519","1,508", , , ,81,89,75,89,99, , , ,56,64,67,76,78, , , ,"1,205","1,212","1,287","1,269","1,330", , , ,646,603,543,462,461, , , ,560,608,744,806,870, , , ,526,573,735,796,863, , , ,58,58,85,85,85, , , ,4.74,5.29,5.34,5.98,6.01, , , ,10.29,10.70,9.59,9.79,9.29, , , ,410,463,452,442,455, , , ,11.24,9.78,7.04,7.63,11.09, , , ,1.11,1.00,0.73,0.72,0.99, , , ,"12,715","12,715","16,942","16,942","16,942", , , 
477,477,043100,솔고바이오 *,"1,260/ +25","60,759,208/ 0",0,237,232,225,214,229, , , ,-78,-61,-123,-59,5, , , ,-80,-85,-154,-188,16, , , ,492,647,751,565,572, , , ,166,177,232,233,224, , , ,326,470,519,332,348, , , ,321,465,514,327,343, , , ,434,599,809,809,289, , , ,-15.60,-14.96,-21.97,-28.56,2.88, , , ,-23.02,-21.69,-31.36,-44.62,4.91, , , ,-228,-194,-308,-325,29, , , ,N/A,N/A,N/A,N/A,13.75, , , ,2.98,1.63,1.16,0.95,0.66, , , ,"35,097","44,186","57,759","57,759","57,759", , , 
