,idx,종목코드,회사명,현재가,발행주식수,자사주,매출_16,매출_17,매출_18,매출_19,매출_20,매출_21,매출_22,매출_23,영이_16,영이_17,영이_18,영이_19,영이_20,영이_21,영이_22,영이_23,당순_16,당순_17,당순_18,당순_19,당순_20,당순_21,당순_22,당순_23,자산_16,자산_17,자산_18,자산_19,자산_20,자산_21,자산_22,자산_23,부채_16,부채_17,부채_18,부채_19,부채_20,부채_21,부채_22,부채_23,자본_16,자본_17,자본_18,자본_19,자본_20,자본_21,자본_22,자본_23,지배_16,지배_17,지배_18,지배_19,지배_20,지배_21,지배_22,지배_23,자본금_16,자본금_17,자본금_18,자본금_19,자본금_20,자본금_21,자본금_22,자본금_23,ROA_16,ROA_17,ROA_18,ROA_19,ROA_20,ROA_21,ROA_22,ROA_23,ROE_16,ROE_17,ROE_18,ROE_19,ROE_20,ROE_21,ROE_22,ROE_23,EPS_16,EPS_17,EPS_18,EPS_19,EPS_20,EPS_21,EPS_22,EPS_23,PER_16,PER_17,PER_18,PER_19,PER_20,PER_21,PER_22,PER_23,PBR_16,PBR_17,PBR_18,PBR_19,PBR_20,PBR_21,PBR_22,PBR_23,발주_16,발주_17,발주_18,발주_19,발주_20,발주_21,발주_22,발주_23
275,275,051370,인터플렉스 *,"13,500/ -500","23,327,472/ 0",0,"5,756","8,055","3,139","4,392","3,237","4,061","6,861","7,085",-516,615,-662,-168,-277,60,424,445,-557,416,-794,-283,-436,-6,394,410,"4,311","5,543","3,682","3,514","3,279","3,405","4,655","4,900","1,788","1,973","1,239","1,336","1,579","1,695","2,555","2,385","2,523","3,571","2,443","2,178","1,700","1,710","2,100","2,515","2,132","3,246","2,443","2,178","1,700","1,710","2,095","2,510",105,117,117,117,117,120,120,120,-12.24,8.45,-17.22,-7.86,-12.84,-0.18,9.78,8.58,-27.68,13.39,-29.08,-12.23,-22.49,-0.29,20.50,17.59,"-3,318","1,676","-3,546","-1,212","-1,870",-21,"1,672","1,736",N/A,26.73,N/A,N/A,N/A,N/A,8.07,7.78,2.54,3.22,1.04,1.83,2.38,1.84,1.50,1.25,"21,459","23,327","23,327","23,327","23,327", , , 
276,276,065650,메디프론 *,"2,930/ -90","43,615,959/ 0",0,131,209,199,174,314, , , ,-5,5,-16,-22,-22, , , ,-40,-115,-56,-18,-35, , , ,278,262,216,195,472, , , ,22,15,24,18,194, , , ,256,247,192,177,279, , , ,256,247,192,177,279, , , ,133,147,147,147,186, , , ,-13.52,-42.42,-23.27,-8.67,-10.56, , , ,-16.05,-45.51,-25.32,-9.65,-15.46, , , ,-146,-420,-189,-60,-100, , , ,N/A,N/A,N/A,N/A,N/A, , , ,4.59,6.47,7.29,7.82,5.32, , , ,"27,196","29,439","29,439","29,439","37,200", , , 
277,277,065570,삼영이엔씨 *,"8,200/ -130","9,597,602/ 0",0,358,380,353,370,353, , , ,80,52,9,-25,-26, , , ,76,31,6,-94,-24, , , ,931,924,938,862,"1,001", , , ,89,74,107,110,256, , , ,842,851,832,752,745, , , ,842,851,832,752,745, , , ,44,44,44,44,44, , , ,8.32,3.39,0.65,-10.46,-2.61, , , ,9.27,3.72,0.72,-11.89,-3.25, , , ,859,357,68,"-1,070",-276, , , ,10.34,24.79,78.42,N/A,N/A, , , ,0.93,0.92,0.57,0.70,0.89, , , ,"8,800","8,800","8,800","8,800","8,800", , , 
278,278,066980,이엔코퍼레이션 *,"11,600/ +0","19,291,574/ 0","2,875",235,651,820,169,135, , , ,49,38,-4,15,3, , , ,16,-53,-86,40,-472, , , ,"2,008","1,918","2,526","2,624","1,844", , , ,611,401,922,"1,042",565, , , ,"1,397","1,518","1,604","1,582","1,279", , , ,"1,043","1,076","1,014",981,591, , , ,752,758,792,792,887, , , ,1.48,-2.72,-3.87,1.57,-21.14, , , ,1.80,-2.60,-13.18,0.85,-50.70, , , ,114,-182,-871,53,"-2,510", , , ,123.56,N/A,N/A,136.20,N/A, , , ,1.82,1.24,1.23,1.05,2.27, , , ,"15,032","15,158","15,842","15,842","17,742", , , 
279,279,016100,리더스코스메틱 *,"4,540/ +20","19,100,894/ 0",0,"1,813","1,399","1,392",956,937, , , ,194,-3,-136,-278,-117, , , ,77,-79,-137,-578,171, , , ,"1,906","1,929","1,641","1,329","1,466", , , ,705,838,654,839,781, , , ,"1,202","1,092",987,490,685, , , ,896,810,764,289,677, , , ,90,90,91,91,91, , , ,4.16,-4.13,-7.70,-38.90,12.20, , , ,5.39,-6.90,-10.86,-105.20,46.92, , , ,259,-328,-470,"-3,046","1,247", , , ,84.92,N/A,N/A,N/A,2.92, , , ,4.30,3.89,2.54,3.30,0.96, , , ,"17,940","17,940","18,170","18,187","18,187", , , 
280,280,042040,케이피엠테크 *,"3,105/ -130","140,276,798/ 0","14,685",219,290,295,177,231, , , ,-39,-58,-9,-102,-85, , , ,-31,-56,328,-353,-99, , , ,833,"1,218","1,992","1,621","1,686", , , ,369,453,624,553,419, , , ,464,765,"1,368","1,068","1,267", , , ,464,765,"1,273","1,072","1,283", , , ,56,75,89,95,138, , , ,-5.14,-5.47,20.42,-19.56,-5.96, , , ,-11.07,-9.12,33.13,-28.53,-7.40, , , ,-69,-85,385,-356,-68, , , ,N/A,N/A,2.78,N/A,N/A, , , ,3.50,1.59,0.75,0.86,3.24, , , ,"55,537","74,705","88,891","94,685","138,261", , , 
281,281,066970,엘앤에프 *,"123,100/ +4,800","34,578,729/ 628,793","332,800","2,497","4,030","5,057","3,133","3,561","10,308","23,484","31,694",139,294,270,-77,15,286,"1,372","2,205",52,206,199,-88,-150,157,"1,002","1,652","2,027","2,655","3,310","4,162","4,662","11,531","16,135","20,253","1,153","1,422","1,880","2,844","2,686","5,766","9,377","11,847",874,"1,233","1,430","1,318","1,976","5,765","6,758","8,406",877,"1,214","1,406","1,294","1,944","5,710","6,698","8,339",116,123,124,124,140,156,156,156,2.82,8.82,6.67,-2.36,-3.40,1.94,7.24,9.08,8.24,19.03,14.83,-6.66,-9.39,4.07,16.15,21.97,234,725,703,-325,-533,480,"2,847","4,691",59.18,54.77,48.02,N/A,N/A,256.29,43.24,26.24,3.69,8.32,6.21,4.05,10.04,7.46,6.38,5.14,"25,941","27,501","27,702","27,703","29,829", , , 
282,282,066670,디스플레이텍 *,"7,350/ +110","18,691,918/ 0",0,892,827,573,436,417, , , ,45,81,36,66,39, , , ,40,47,30,54,38, , , ,"1,803","1,668","1,723","1,680","1,702", , , ,358,185,232,183,187, , , ,"1,445","1,484","1,491","1,496","1,515", , , ,"1,445","1,484","1,491","1,496","1,515", , , ,93,93,93,93,93, , , ,2.10,2.71,1.77,3.17,2.27, , , ,2.77,3.22,2.01,3.61,2.55, , , ,213,252,160,289,205, , , ,19.88,15.08,24.27,12.96,18.29, , , ,0.53,0.46,0.47,0.44,0.44, , , ,"18,692","18,692","18,692","18,692","18,692", , , 
283,283,066430,와이오엠 *,"2,635/ -30","15,855,736/ 0",0,146,302,307,350,318, , , ,5,12,3,9,13, , , ,-106,-28,-31,-253,24, , , ,147,142,388,380,283, , , ,55,48,325,240,105, , , ,92,94,63,139,177, , , ,92,94,63,139,177, , , ,157,58,58,74,79, , , ,-52.47,-19.10,-11.54,-65.97,7.19, , , ,-91.82,-29.72,-39.13,-250.67,15.03, , , ,"-1,068",-256,-264,"-1,717",155, , , ,N/A,N/A,N/A,N/A,11.03, , , ,7.01,3.05,13.10,8.34,1.46, , , ,"10,460","11,564","11,564","14,833","15,856", , , 
284,284,047820,초록뱀미디어 *,"2,505/ +5","164,148,935/ 12,820,256","100,000","1,059",588,639,485,467, , , ,77,1,13,14,-86, , , ,49,-133,-155,82,-338, , , ,"1,242","1,111","1,691","1,865","2,991", , , ,519,292,780,802,"1,657", , , ,723,819,911,"1,063","1,334", , , ,717,816,911,"1,063","1,293", , , ,247,324,382,419,642, , , ,4.10,-11.34,-11.03,4.64,-13.91, , , ,7.20,-17.41,-17.90,8.35,-28.82, , , ,92,-191,-173,67,-235, , , ,20.26,N/A,N/A,18.05,N/A, , , ,1.38,1.14,2.12,1.40,2.69, , , ,"53,195","69,698","82,120","90,035","128,487", , , 
285,285,064090,에프앤리퍼블릭 *,"3,340/ -115","10,989,409/ 0","746,757",547,725,"1,029",319,302, , , ,-126,84,99,-228,-134, , , ,-158,82,37,-449,-403, , , ,204,"1,008","1,517",866,423, , , ,104,547,898,587,322, , , ,100,460,619,279,101, , , ,96,460,619,278,101, , , ,146,254,299,328,549, , , ,-64.37,13.55,2.94,-37.66,-62.54, , , ,-140.37,29.66,6.87,-99.99,-212.79, , , ,"-5,581","1,862",621,"-6,840","-5,261", , , ,N/A,18.87,34.10,N/A,N/A, , , ,5.33,3.89,2.04,2.73,7.37, , , ,"2,919","5,087","5,976","6,556","10,989", , , 
286,286,049960,쎌바이오텍 *,"19,700/ -150","9,400,000/ 0","526,954",583,611,625,460,456, , , ,216,226,217,58,37, , , ,185,182,194,72,32, , , ,905,965,"1,120","1,083","1,053", , , ,64,63,64,47,53, , , ,842,902,"1,056","1,036","1,000", , , ,842,902,"1,056","1,036","1,000", , , ,47,47,47,47,47, , , ,22.36,19.46,18.59,6.56,2.99, , , ,24.20,20.88,19.80,6.91,3.13, , , ,"1,968","1,936","2,062",769,339, , , ,24.72,20.66,13.60,24.63,69.27, , , ,5.11,3.65,2.22,1.47,1.84, , , ,"9,400","9,400","9,400","9,400","9,400", , , 
287,287,053290,NE능률 *,"16,600/ +0","16,526,307/ 0",0,535,575,860,846,754, , , ,77,27,-22,29,25, , , ,53,7,-44,7,10, , , ,737,900,950,923,891, , , ,171,345,380,348,259, , , ,566,555,570,575,632, , , ,566,555,570,575,632, , , ,58,67,73,74,83, , , ,7.56,0.89,-4.72,0.77,1.07, , , ,10.09,1.30,-7.76,1.26,1.61, , , ,456,61,-302,49,59, , , ,14.12,69.15,N/A,66.16,48.28, , , ,1.20,0.90,0.63,0.74,0.66, , , ,"11,550","13,498","13,498","14,255","16,526", , , 
288,288,064520,바른전자 *,"1,005/ +0","73,686,477/ 0","14,000,000","2,416","1,685",930,395,230, , , ,24,-195,-229,-148,-53, , , ,17,-238,-288,-115,-175, , , ,"1,241",953,780,768,417, , , ,602,536,628,374,94, , , ,639,417,152,394,323, , , ,639,417,153,394,323, , , ,324,332,332,256,368, , , ,1.35,-21.67,-33.28,-14.91,-29.54, , , ,2.75,-45.04,-100.99,-41.43,-48.84, , , ,"21,436","-297,490","-359,916","-14,326",-270, , , ,0.17,N/A,N/A,N/A,N/A, , , ,0.00,0.01,0.01,1.31,2.29, , , ,78,80,80,"51,257","73,686", , , 
289,289,035600,KG이니시스 *,"20,500/ +200","27,904,434/ 0","1,285,946","4,781","7,585","9,246","7,476","8,102","9,634","10,148", ,489,547,604,822,980,"1,163","1,349", ,136,30,399,600,530,859,913, ,"7,360","9,262","9,323","12,780","14,005","15,575","16,713", ,"4,785","6,165","5,940","8,973","9,483","10,317","10,665", ,"2,574","3,097","3,383","3,807","4,522","5,258","6,048", ,"1,769","1,869","2,133","2,494","3,078","3,674","4,311", ,133,139,140,140,140,140,140, ,2.02,0.36,4.29,5.43,3.96,5.81,5.66, ,4.86,-0.21,17.61,21.61,15.23,20.38,18.31, ,304,-14,"1,263","1,792","1,521","2,466","2,620", ,39.75,N/A,12.19,9.49,13.25,8.31,7.83, ,1.78,2.74,1.98,1.77,1.72,1.48,1.27, ,"26,580","27,883","27,904","27,904","27,904", , , 
290,290,065170,넥스트BT *,"1,620/ -20","88,239,565/ 0",0,740,837,877,589,657, , , ,18,28,21,-28,-20, , , ,-50,-27,12,-175,-166, , , ,734,682,"1,039",891,"1,343", , , ,444,405,323,382,614, , , ,290,278,716,509,729, , , ,241,202,599,455,661, , , ,199,199,308,310,435, , , ,-7.30,-3.74,1.39,-18.09,-14.85, , , ,-19.56,-13.82,3.25,-22.43,-32.18, , , ,-130,-77,22,-191,-236, , , ,N/A,N/A,68.72,N/A,N/A, , , ,3.10,3.19,1.59,1.93,2.20, , , ,"39,742","39,742","61,587","61,906","86,996", , , 
291,291,034230,파라다이스 *,"16,500/ +0","90,942,672/ 0",0,"6,949","6,680","7,876","9,794","4,539","4,574","8,499","10,015",658,-300,24,519,-862,-510,825,"1,267",576,-399,-441,67,"-1,669","-1,075",222,626,"23,080","24,353","31,508","34,704","33,135","33,570","34,145","34,537","9,984","11,420","15,247","18,662","18,800","20,166","20,505","20,340","13,097","12,933","16,261","16,042","14,336","13,404","13,640","14,197","10,441","9,942","12,722","12,663","11,444","10,686","10,898","11,341",470,470,470,470,470,467,467,467,2.68,-1.68,-1.58,0.20,-4.92,-3.22,0.66,1.82,5.33,-1.86,-1.86,1.19,-9.80,-7.76,1.52,4.41,606,-208,-231,166,"-1,299",-944,181,540,20.04,N/A,N/A,118.91,N/A,N/A,91.34,30.57,1.03,1.99,1.32,1.39,1.19,1.37,1.35,1.30,"90,943","90,943","90,943","90,943","90,943", , , 
292,292,041590,젬백스지오 *,898/ -6,"86,465,895/ 0",0,476,358,254,182,458, , , ,-89,-10,-3,-40,6, , , ,-237,-112,-132,-757,-5, , , ,"1,210","1,514","1,648","1,474","1,326", , , ,731,729,577,723,504, , , ,479,785,"1,071",751,822, , , ,475,785,"1,071",751,820, , , ,151,206,222,328,387, , , ,-19.67,-8.19,-8.36,-48.52,-0.36, , , ,-43.84,-17.42,-14.25,-83.15,-0.42, , , ,-805,-297,-297,"-1,176",-4, , , ,N/A,N/A,N/A,N/A,N/A, , , ,3.03,2.48,0.94,1.24,0.68, , , ,"30,237","41,163","44,475","65,627","77,426", , , 
293,293,042600,새로닉스 *,"13,400/ +1,150","12,423,574/ 0",0,"1,179","1,262","1,421","1,638","1,630", , , ,45,2,44,1,20, , , ,117,13,76,-19,-16, , , ,"1,120","1,166","1,313","1,346","1,388", , , ,351,451,517,529,612, , , ,769,716,797,817,776, , , ,699,705,783,801,760, , , ,62,62,62,62,62, , , ,11.06,1.12,6.12,-1.42,-1.18, , , ,17.01,4.19,9.90,-2.43,-2.20, , , ,882,237,592,-155,-138, , , ,5.10,32.07,6.92,N/A,N/A, , , ,0.79,1.33,0.65,0.54,2.15, , , ,"12,424","12,424","12,424","12,424","12,424", , , 
294,294,065500,오리엔트정공 *,896/ +6,"117,214,562/ 0","24,517",710,971,982,875,822, , , ,-2,14,-54,-37,-88, , , ,-62,-24,-125,-51,-182, , , ,"1,002",909,"1,059","1,103","1,101", , , ,597,528,496,600,709, , , ,405,381,563,503,392, , , ,312,346,543,476,312, , , ,261,296,586,586,586, , , ,-8.20,-2.53,-12.71,-4.73,-16.50, , , ,-19.28,-3.88,-23.52,-9.22,-45.98, , , ,-99,-20,-123,-40,-155, , , ,N/A,N/A,N/A,N/A,N/A, , , ,1.62,1.06,0.98,0.95,3.05, , , ,"57,998","65,755","117,215","117,215","117,215", , , 
295,295,060900,대한그린파워 *,"1,955/ -65","158,559,737/ 0","7,903,921",332,321,296,157,50, , , ,4,-62,-67,-79,-77, , , ,-24,-79,-133,-99,-209, , , ,243,297,381,472,759, , , ,127,157,224,238,400, , , ,116,140,158,233,358, , , ,116,140,143,220,323, , , ,75,82,92,117,153, , , ,-11.22,-29.10,-39.27,-23.14,-33.94, , , ,-19.07,-61.44,-88.48,-55.07,-76.61, , , ,-32,-98,-139,-106,-148, , , ,N/A,N/A,N/A,N/A,N/A, , , ,12.31,8.73,6.20,5.53,4.94, , , ,"33,499","40,721","51,110","113,287","153,287", , , 
296,296,066620,국보디자인 *,"21,950/ -200","7,500,000/ 0","730,797","2,014","2,707","2,543","2,690","2,881", , , ,105,232,165,116,257, , , ,107,133,139,159,184, , , ,"1,585","1,644","1,750","2,225","2,692", , , ,715,651,664,992,"1,032", , , ,869,993,"1,086","1,234","1,660", , , ,869,993,"1,086","1,234","1,660", , , ,38,38,38,38,38, , , ,7.17,8.26,8.17,8.02,7.48, , , ,12.62,14.33,13.35,13.75,12.71, , , ,"1,432","1,779","1,850","2,126","2,452", , , ,12.01,10.29,7.24,8.02,7.18, , , ,1.42,1.33,0.88,0.98,0.75, , , ,"7,500","7,500","7,500","7,500","7,500", , , 
297,297,052770,아이톡시 *,"3,180/ +0","11,062,507/ 0","892,857",374,211,145,38,87, , , ,-9,-101,-61,-21,-1, , , ,-38,-211,-286,-29,-13, , , ,241,153,42,86,113, , , ,153,151,138,34,54, , , ,89,2,-97,51,59, , , ,89,2,-97,51,59, , , ,113,127,157,36,54, , , ,-13.78,-107.05,-293.68,-45.50,-13.36, , , ,-39.27,-463.17,완전잠식,완전잠식,-24.03, , , ,"-3,411","-17,771","-19,288",-951,-181, , , ,N/A,N/A,N/A,N/A,N/A, , , ,1.78,18.59,N/A,4.52,5.84, , , ,"1,122","1,270","1,566","7,291","10,863", , , 
298,298,065420,에스아이리소스 *,639/ +0,"68,076,186/ 0","12,565",252,334,282,128,134, , , ,-39,7,-1,5,4, , , ,-5,-7,-19,-110,12, , , ,322,297,288,130,154, , , ,177,137,105,15,19, , , ,145,159,184,115,135, , , ,188,193,207,115,135, , , ,50,53,53,65,66, , , ,-1.59,-2.18,-6.60,-52.61,8.28, , , ,-4.98,-6.91,-14.67,-68.50,9.42, , , ,-20,-25,-55,-173,18, , , ,N/A,N/A,N/A,N/A,35.19, , , ,5.38,2.31,1.41,3.52,3.10, , , ,"50,042","52,831","52,831","64,604","66,340", , , 
299,299,064800,젬백스링크 *,"1,815/ -65","83,095,755/ 0",0,331,140,529,951,934, , , ,-17,-9,-3,59,37, , , ,-1,56,-122,34,97, , , ,736,"3,824","1,890","1,877","2,008", , , ,336,"2,943",778,551,518, , , ,400,881,"1,112","1,326","1,490", , , ,387,298,"1,112","1,326","1,490", , , ,37,55,62,72,79, , , ,-0.22,2.44,-4.26,1.79,5.00, , , ,0.68,-1.45,-33.13,2.76,6.89, , , ,6,-10,-379,47,127, , , ,691.14,N/A,N/A,32.56,11.13, , , ,3.58,5.57,0.99,0.83,0.74, , , ,"37,244","54,600","61,629","72,112","78,565", , , 
